"reconstr_reconstr_v2","reconstr_reconstr_v3","reconstr_reconstr_v5","reconstr_reconstr_v6","reconstr_reconstr_v7","reconstr_reconstr_v8","reconstr_reconstr_v9","reconstr_reconstr_v10","reconstr_reconstr_v12","reconstr_reconstr_v13","reconstr_reconstr_v14","reconstr_reconstr_v15","reconstr_reconstr_v16","reconstr_reconstr_v17","reconstr_reconstr_v18","reconstr_reconstr_v19","reconstr_reconstr_v20","reconstr_reconstr_v22","reconstr_reconstr_v23","reconstr_reconstr_v24","reconstr_reconstr_v25","reconstr_reconstr_v26","reconstr_reconstr_v27","reconstr_reconstr_v28","reconstr_reconstr_v31","reconstr_reconstr_v32","reconstr_reconstr_v34","reconstr_reconstr_v35","reconstr_reconstr_v36","reconstr_reconstr_v38","reconstr_reconstr_v40","reconstr_reconstr_v41","reconstr_reconstr_v42","reconstr_reconstr_v43","reconstr_reconstr_v44","reconstr_reconstr_v45","reconstr_reconstr_v46","reconstr_reconstr_v47","reconstr_reconstr_v49","reconstr_reconstr_v50"
0.7489371158671047,2.7846974235768247,3.2459528149912344,1.2870980899764908,-0.041297429946090154,0.365897039280006,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.2588216478839007,0.3508528357402595,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.211206000227881,1.3226856668651017,2.1207018673943936,0.09537067727290488,4.780851837312765,0.6550205739494281,0.6527403625092929,1.676846671110449,2.677454442793537,-0.3730575845700096,6.679857292240635,0.8701073879052948,3.777121269164761,0.2261069125857367,0.2688588994842299,0.16904592481458,3.8948451972341624,2.8349389515886165,3.292057613252733,-0.005518776610513236,0.7650258921927204,1.7418666942853984,-0.0026284591148666996,0.04247786420713755,0.19207779186796586
0.7489371158671047,2.1361542333716916,3.017921347579942,0.8911141456579337,-0.041297429946090154,0.32575270283469887,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.25824042348303633,0.34102056247965934,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.1767599757880314,1.7643714084266287,2.1207018673943936,0.13627990555456487,4.871129654275227,0.6119970450376034,0.6527403625092929,1.7633278543040352,2.677454442793537,-0.3730575845700096,6.2710098985202665,0.8701073879052948,3.777121269164761,0.2967548564408705,0.2949524942292904,0.16904592481458,4.725835936834743,2.695040705257579,3.1378709379751224,-0.005518776610513236,0.7145337864285295,1.521012776912983,0.06422662052733182,0.04247786420713755,0.19207779186796586
0.7489371158671047,2.120025241644321,2.9797867718851894,0.9615944768758982,-0.041297429946090154,0.3195673362034742,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.23080810800719326,0.35857364266275427,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.121428561089753,1.880342533521151,2.1207018673943936,0.1344591018690603,4.947967913843074,0.7487090738206954,0.6527403625092929,1.8187838139988088,2.677454442793537,-0.3730575845700096,6.415743777643836,0.8701073879052948,3.777121269164761,0.2261069125857367,0.3207642128053067,0.16904592481458,4.633259273327283,3.415726935831372,3.1050743732918304,-0.005518776610513236,0.8302316532288392,1.5593999629522652,0.1572479563893699,0.04247786420713755,0.19207779186796586
0.7489371158671047,3.564550700116852,3.1227732546005056,1.2154223653284684,-0.041297429946090154,0.36099166039158515,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.13178549269372158,0.30878545433549764,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.251814895024883,1.8052434394728016,2.1207018673943936,0.10410719164119958,5.943907571540009,0.45133357027167625,0.6527403625092929,1.3573471634499032,2.677454442793537,-0.3730575845700096,6.874065890700817,0.8701073879052948,3.777121269164761,0.4253133903408618,0.46641779071273914,0.16904592481458,2.3762630865252805,2.103639634866923,2.781994838368979,-0.005518776610513236,0.6657036665066206,1.6903317142109668,0.10688932704064115,0.04247786420713755,0.19207779186796586
0.7489371158671047,3.881957043604016,3.1565098513222667,1.2407659226071062,-0.041297429946090154,0.3649499398344146,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.12690961479831278,0.20527276220850788,5.534473809851673,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.2087842297771165,2.0281692457182516,2.1207018673943936,0.0967505104154246,5.967627222822925,0.45133357027167625,0.6527403625092929,1.3272320371183652,2.677454442793537,-0.3730575845700096,7.310239977277227,0.8701073879052948,3.777121269164761,0.46549613992304323,0.39156747260978203,0.16904592481458,2.178996899450948,2.103639634866923,2.7234913341014204,-0.005518776610513236,0.5459018357851498,1.890090713586532,0.12894627943784975,0.04247786420713755,0.19207779186796586
0.7489371158671047,3.520616238499668,3.202528334371901,1.207129040956406,-0.041297429946090154,0.34640970506144086,1.6877544076228883,0.5338187923718195,2.9034873148839164,0.0985749890908635,0.29043762071197593,5.359368023111304,0.32359979994845334,0.5912578222920283,-0.1237396259968578,2.9766460027403374,1.9762016586136393,2.1207018673943936,0.12416720003474596,5.955151158961522,0.48960952599926516,0.6527403625092929,1.3972245534875345,2.677454442793537,-0.3730575845700096,7.170699146820431,0.8701073879052948,3.777121269164761,0.43366179298756846,0.48183126411739996,0.16904592481458,2.1848005248603366,2.103639634866923,2.7392773267444355,-0.005518776610513236,0.7423160011673632,1.8187303020166556,0.18882005941354874,0.04247786420713755,0.19207779186796586
0.7489371158671047,3.537940088483989,3.218475154712926,1.3480329217595532,-0.041297429946090154,0.3464579974804358,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.10033321117642685,0.2530751638285771,5.281753933350698,0.32359979994845334,0.5912578222920283,-0.1237396259968578,2.752847264922213,1.728725062148609,2.1207018673943936,0.1687555764138325,5.988192501938712,0.6957548383534761,0.6527403625092929,1.438917813067186,2.677454442793537,-0.3730575845700096,7.025341804811098,0.8701073879052948,3.777121269164761,0.5255989345195292,0.5013759596080514,0.16904592481458,2.4555880600719613,2.103639634866923,2.7496570706077446,-0.005518776610513236,0.731138822309727,1.6814194934898814,0.16822828421819078,0.04247786420713755,0.19207779186796586
0.7489371158671047,3.658600873956409,3.0383860779080765,1.1681520221860133,-0.041297429946090154,0.36059136832506394,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.17740214461064033,0.21174675942227317,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.171680933886842,1.6576175807437787,2.1207018673943936,0.103288750099163,5.886361071323953,0.45133357027167625,0.6527403625092929,1.2985589329167326,2.677454442793537,-0.3730575845700096,6.920542620217149,0.8701073879052948,3.777121269164761,0.4581115395326079,0.44807631166156653,0.16904592481458,2.654638967929744,2.103639634866923,2.89155853361692,-0.005518776610513236,0.5658705498092795,1.5819431632727716,0.056032258122269085,0.04247786420713755,0.19207779186796586
0.7489371158671047,3.998266989771391,3.2763240705410555,1.3206269327448905,-0.041297429946090154,0.4081939050534391,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.1945093033085335,0.20527276220850788,5.414252221487965,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.122536667499949,1.703640740188297,2.1207018673943936,0.0742933496485963,5.578101896570407,0.45133357027167625,0.6527403625092929,1.2472426331059132,2.677454442793537,-0.3730575845700096,7.503568223966164,0.8701073879052948,3.777121269164761,0.3712511444919768,0.3599682040630368,0.16904592481458,2.038423383865826,2.103639634866923,2.8995035599633603,-0.005518776610513236,0.5181014556744,1.9430800562955675,0.016901185655780825,0.04247786420713755,0.19207779186796586
0.7489371158671047,2.9827477863611285,3.2532720018075123,1.1065127140994395,-0.041297429946090154,0.36921679059072215,1.6877544076228883,0.5338187923718195,2.8515419757796407,0.3263082156894643,0.20527276220850788,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.2315509948681225,1.2157329260049141,2.1207018673943936,0.12179290266678006,5.068459627228693,0.45133357027167625,0.6527403625092929,1.4300938449853526,2.677454442793537,-0.3730575845700096,6.242562481739277,0.8701073879052948,3.777121269164761,0.34757882174902766,0.3654239185375028,0.16904592481458,3.739107764183532,2.103639634866923,3.3105558225609797,-0.005518776610513236,0.39321516166463527,1.5531846275749182,-0.0026284591148666996,0.04247786420713755,0.19207779186796586
0.7489371158671047,3.054059785054963,2.6234887282510133,1.4349631416112179,-0.041297429946090154,0.3207711776059106,2.114441173704552,0.5338187923718195,2.8515419757796407,0.34342659257787167,0.20527276220850788,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.3652320809538114,1.0898934905350972,2.1207018673943936,0.17420712746974854,5.155376038318672,0.45133357027167625,0.6527403625092929,1.7251749140601464,2.677454442793537,-0.3730575845700096,6.1910415518956405,0.8701073879052948,3.777121269164761,0.4173223993917424,0.32934961373820554,0.16904592481458,5.332673981267043,3.3697882952956566,3.404767896416319,-0.005518776610513236,0.5606462371045656,1.0755981965621508,0.042775159760075974,0.04247786420713755,0.19207779186796586
0.7489371158671047,2.993851688102864,2.7308685132750474,1.3972142349378405,-0.041297429946090154,0.32432897008606554,1.7979624795378581,0.5338187923718195,2.8515419757796407,0.37739335435213744,0.20527276220850788,5.230445141646899,0.32359979994845334,0.5912578222920283,-0.1237396259968578,3.4134438816844126,1.0306965498017866,2.1207018673943936,0.17654646687113457,5.078317997415465,0.45133357027167625,0.6527403625092929,1.5865601664801594,2.677454442793537,-0.3730575845700096,6.066232358961948,0.8701073879052948,3.777121269164761,0.432162024310918,0.33396812878302307,0.16904592481458,5.046251083749596,2.521522687051064,3.3440005235312737,-0.005518776610513236,0.4232212254144476,1.1163270281557196,0.004019765645362673,0.04247786420713755,0.19207779186796586
