"Reconstruction.MSE"
0.44192117499393047
0.40846504547949947
0.40540575028881726
0.44687549704253215
0.47158807193853214
0.4622206949701457
0.4700487739341257
0.46639950245131645
0.4980747996815527
0.43328155422598313
0.41174485893569746
0.43729367245415895
0.4425646316693736
0.4593282212813079
0.4277660959631301
0.4414259966604876
0.5014702877337451
0.44254774759163196
0.44745433541594587
0.4481251320017656
0.48194579839019724
0.48278536255440513
0.42202772452486753
0.41528177037196934
0.45708781416379346
0.4317052490517541
0.4759195419737749
0.5392975771036478
0.45335499003867175
0.4338591417924259
0.519003288159526
0.5055886636911893
0.4783632728983482
0.4691974556895652
0.5115595023213877
0.5068725184757011
0.41356816722000767
0.40726641110267126
0.39621920338985134
0.38340213085107855
0.3898760180769645
0.42297700221956497
0.3620795247104293
0.30646741480771755
0.34082556428776845
0.3621097235335404
0.3948955972064062
0.32088160650084924
0.3307647851340606
0.33950884714705604
0.31379785808689487
0.3168272905514861
0.3133891042493042
0.31293206201634094
0.3178009814280716
0.3760715855250581
0.3385462306690086
0.34121327660333656
0.3266305621338341
0.40030437510431455
0.3288279296395568
0.3306788374727658
0.40897717768068015
0.32990067515799787
0.32029400656728024
0.33134533559384627
0.3333679203040088
0.3973924857082492
0.41272916152271316
0.3248668419320203
0.41221991549737647
0.34352795946201115
0.3069306140996735
0.4062809570294934
0.4072505013299135
0.3135388210524942
0.3061820683357543
0.40904177549992116
0.3526066326917187
0.3524805069481733
0.3864999315405744
0.38210917764029695
0.4110656817216556
0.3347347399581722
0.34093456264903244
0.34678031024785694
0.41019367848904786
0.4015499116644705
0.3664213925472224
0.3615914978515233
0.34631638591082975
0.3546584530931174
0.3541639049376459
0.3299441687271
0.3429088557160742
0.3254941179152139
0.32702778591849374
0.3301968558115717
0.3206143180940415
0.4078428132275183
0.4075852518948347
0.369313841765738
0.3127596702312377
0.3052964609767066
0.3171611075728199
0.33548619501383814
0.3405848209555687
0.38664377433561214
0.3519471251858354
0.34405411538617764
0.35294677988795903
0.3271580880478721
0.33169412227012324
0.38779427221936813
0.30719195931880927
0.3475402981471369
0.29519615016836687
0.3100278425734579
0.30405484003751554
0.4021182468153343
0.32593368380034493
0.33892560766802304
0.34109361119736326
0.35307470290585596
0.3523044580910586
0.36649914338473993
0.35356083708483055
0.36867366983354855
0.3495488925692978
0.3436890610559839
0.39933355750646204
0.323928574038162
0.37996165068147797
0.4158578984309957
0.3052547658493723
0.30925914390373693
0.32368586276862144
0.3595415310781249
0.38812742982252607
0.309455310226911
0.31177188451675847
0.30773537231017856
0.30422302764298814
0.38509210971922875
0.34022232305900096
0.35581730597360883
0.4288202141600733
0.4082426412693481
0.320273550528196
0.3137550490938976
0.35766373010506647
0.34047329161039563
0.3628835701138072
0.33641793551810245
0.37695437155987754
0.39312797057604
0.32028619230482613
0.3201809218420595
0.3340911313264359
0.3329488964199873
0.33235492485364676
0.349052999402965
0.3679651543473942
0.31738232976048475
0.31784556408618153
0.32171553336160125
0.3287202773347078
0.39418422195282105
0.327855992510529
0.3649330500744692
0.31853700121144457
0.3261999038720834
0.3175936948227044
0.33013267457381285
0.3659123111883845
0.33380753941052776
0.3463045330483538
0.357982614319269
0.41785545464063006
0.3860341288686779
0.4037825510721268
0.39664164573722166
0.3992458200940576
0.35642094356710274
0.34242673859015915
0.3400208929299901
0.4088178700811757
0.32735779135128984
0.4046664948251524
0.4069424575444512
0.33724895031534674
0.3224268663431888
0.3131772157059337
0.38814504359266855
0.35927424884788245
0.3453374385448456
0.3365298757654332
0.36685669526695336
0.3379498758809707
0.34663753030855554
0.3345062133733525
0.33921414379986714
0.4036694905170461
0.36545396446723116
0.33300725583540325
0.3667526703159393
0.34536186164605204
0.34679458815493225
0.35641740675201616
0.33750088390760424
0.36202879933988036
0.3482608908686499
0.35399718785453466
0.35286754858692254
0.3304203586847843
0.32552271515150794
0.3121104374107691
0.2684834234432446
0.23791413041628595
0.25984448617297734
0.23558401126383444
0.2482973452539384
0.24527639599597936
0.23433510589939424
0.28107820202701844
0.30274161945368244
0.3064044735753056
0.30686303954209576
0.30764584816044577
0.3076687546901513
0.3078791144674107
0.30649420257625687
0.2397642815877806
0.23534489969439357
0.22493339144170693
0.23361103094286073
0.2397511349207808
0.22305594283993613
0.23950319940009837
0.25166869969179967
0.24987833459007924
0.2571960181218384
0.248038088183161
0.25465814268892284
0.31681665232442646
0.3189653026262965
0.2425769562147485
0.3028312190097849
0.26802479625818093
0.3541133677987197
0.3253933839807195
0.3237451413134287
0.30939463208191453
0.3458109830898909
0.34993368472278147
0.2613590172416219
0.26487159484979617
0.3029429425775925
0.3229260321232044
0.27629827036265453
0.26048413946938703
0.23131723543744712
0.24811545968801219
0.31929081608968457
0.28975787593237534
0.28555667354136743
0.26640941515269656
0.3028059669508658
0.2308768389628491
0.28216221988748347
0.24426620576127175
0.30032385661574545
0.29401168423349405
0.3323505682024939
0.240459793206711
0.250641652036877
0.24048389959519542
0.20593764817658194
0.22134164335290682
0.24653404365367762
0.2507627017686945
0.2414302442788354
0.27051039209046535
0.27300904690233563
0.2435293325203021
0.2534975953850696
0.27442662523261663
0.2400122637870644
0.23666960942126472
0.3104785080448735
0.31144069787494444
0.2992821527502286
0.2929525679587697
0.29118903590515743
0.29628229429083536
0.2961787175702657
0.3529144902304164
0.35751324897917136
0.3608212076240007
0.3482682472673602
0.37057125762478466
0.34108456679415455
0.33433042659851503
0.3386912279430654
0.3402642349777784
0.3426789375486742
0.3466853772160382
0.3069219233649839
0.3120909914688638
0.34357720084033366
0.3489724565762091
0.3511683072517336
0.3906787553289109
0.39282207989314766
0.38576820913133425
0.3957748805118993
0.35989858346275305
0.3929818075530774
0.3940578903010964
0.31010426957187004
0.2791125913051566
0.29636633662966827
0.28934885486324885
0.2954676518467532
0.295328855011746
0.30902730741040907
0.34703203357997725
0.3235461081797057
0.3386333131617343
0.32952921331241464
0.35455729740715997
0.3344931684510945
0.3591068885730342
0.3259916764583493
0.389060357089488
0.3251350446605631
0.3352613690050316
0.36195713850436806
0.342260660544244
0.3431618559956893
0.3394276800823336
0.3334390095595808
0.3336834866543041
0.3238770487544641
0.3324888975378083
0.33566211595269846
0.3256292961918017
0.3471894156288883
0.31959217663585143
0.36431606174535924
0.3772373062573633
0.309623657562585
0.33489373680437196
0.360551013557153
0.369781188411055
0.3851878812199423
0.3703478860658441
0.40238719653351446
0.3935357161185623
0.3877812758601414
0.4006720100337592
0.3726213249467182
0.3711291939347354
0.4014136483245691
0.3951962174881677
0.40256205373635806
0.3088005021767184
0.37145413232876245
0.3747810709895601
0.333314868157514
0.3321919559574296
0.3284303865778886
0.3343946350887394
0.30663575853030456
0.3216909483780966
0.35958073506477367
0.3538905161059664
0.3899438636303794
0.3850486605242884
0.38655085772301284
0.38670354685370467
0.3844489610181693
0.384843819046736
0.4053638163935302
0.4098204879055299
0.40962573193969787
0.38360886786491244
0.40111371033492965
0.4049745441061019
0.3879634661941548
0.39667412178260447
0.4044173154985649
0.44434786829622275
0.5036354965689318
0.4956859292972466
0.47504425751022944
0.47512602460891534
0.49432770630594364
0.4780472711079853
0.4745109262304655
0.46354446987383385
0.46412436927131445
0.45841487606247305
0.4596477183634069
0.4847096004758091
0.48031243029432225
0.4773298947596682
0.48432771085555004
0.44235260575838026
0.45396304767269335
0.4464062631582079
0.47324986263125784
0.4670901188160602
0.46173555056887605
0.46162516162288675
0.4709457695248359
0.3587146805559508
0.40595415546882485
0.41561847949149827
0.4213997251914342
0.32969484705244717
0.32877572164128643
0.376238337044384
0.4554540164768315
0.4505195077410862
0.43025822217511434
0.431733377491941
0.4340246644091307
0.43743993087605426
0.45248712842450817
0.4534185255466867
0.4623602794092659
0.4565905049231677
0.44938011724899274
0.4649985811632555
0.45741997532108813
0.4722503716866607
0.47718524953062386
