"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50"
1.8132003620000001,1.809628701,1.8132003620000001,1.809628701,-0.47038470800000004,-0.182574186,0.49159604,-0.859776533,0.499269532,-0.45082839,0.47497921400000004,0.6207372120000001,-1.580191852,1.2061850900000002,-0.163081408,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.07766750500000001,1.027805125,1.185649486,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.711722892,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,-0.182574186,0.49159604,-0.859776533,-0.9797356970000001,-0.597838171,-1.041581938,0.744515668,-1.580191852,1.2403730860000002,-0.163081408,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,1.046324136,1.219589834,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.711722892,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,-0.182574186,0.49159604,1.1243231580000002,-0.127427599,-1.0388641060000001,-0.31489638600000003,0.869803616,-1.580191852,1.259909085,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,1.046324136,1.238984319,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.711722892,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,-0.182574186,0.49159604,-0.859776533,-1.017337525,0.725247728,-0.88360407,0.997104223,-1.580191852,1.259909085,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,1.046324136,1.238984319,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.770705453,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,2.580759343,-0.182574186,0.49159604,-0.859776533,0.549402032,0.5782358160000001,0.664545237,1.124907993,-1.580191852,-1.147902695,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,-1.583375463,-1.1513858970000002,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.8296880130000001,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,-0.5654579780000001,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,-3.6787679100000004
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,-0.182574186,0.49159604,1.1243231580000002,-0.9922696390000001,-1.3328806850000001,-1.041581938,1.2512022710000001,-1.580191852,-0.54717075,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.08614885400000001,-0.66017379,-0.935210069,0.972310157,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.8296880130000001,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,-0.13832227600000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.851777714,5.294651389,0.49159604,1.1243231580000002,-0.653853189,-0.597838171,-1.041581938,1.3779997130000001,-1.580191852,1.274561083,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.07766750500000001,1.046324136,1.253530182,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.770705453,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.851777714,-0.182574186,0.49159604,1.1243231580000002,0.524337417,0.5782358160000001,0.380188648,1.505300319,-1.580191852,1.401545072,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,1.009286114,1.408686058,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.8296880130000001,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.851777714,-0.182574186,0.49159604,1.1243231580000002,-0.8669302130000001,-1.185873034,-0.946796866,1.6356199120000001,-1.580191852,0.961985112,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,0.6759439110000001,0.94321843,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.8296880130000001,-0.543098198,-1.375357041,-0.381495976,-1.632211638,-1.632211638,1.6072998550000002,-0.382835564,0.087291612,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.719360205,1.7159195040000002,1.719360205,1.7159195040000002,-0.47038470800000004,2.556038602,0.49159604,1.1243231580000002,-0.8669302130000001,-1.185873034,-0.946796866,1.7679521630000001,-1.580191852,0.053561195000000006,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.08614885400000001,-0.66017379,0.6018678660000001,0.7686680690000001,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.8296880130000001,-1.136020834,-1.142469953,-0.381495976,-1.632211638,-1.632211638,0.43122679,-0.382835564,0.44296773,-0.38563966200000005,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
-1.158404602,-1.15782918,-1.158404602,-1.15782918,-0.088991701,2.556038602,0.49159604,1.1243231580000002,0.07311548300000001,-0.009800325,0.22221902200000002,1.9017939080000001,-1.580191852,-0.200406782,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.35411115,0.08614885400000001,-0.66017379,0.046297528000000004,-0.210753398,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.770705453,-1.1395712690000002,-1.142469953,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.5106816200000001,2.5066578010000002,0.11648908000000001,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
-1.158404602,-1.15782918,-1.158404602,-1.15782918,-0.088991701,2.556038602,0.49159604,1.1243231580000002,1.8905371620000002,0.431227313,1.738780175,2.0341261580000003,-1.580191852,-1.284654682,-0.8620017270000001,-0.33429136000000004,-0.327730693,0.58041351,0.08614885400000001,-0.66017379,-1.620413485,-1.29199591,1.164997829,1.8512894770000001,0.58041351,1.741782704,-0.770705453,-1.1431217040000001,-1.142158607,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.514245701,2.5066578010000002,-1.0865145330000001,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
0.37431795900000003,0.372754358,0.37431795900000003,0.372754358,-0.088991701,-0.182574186,0.49159604,1.1243231580000002,0.449133761,1.019263029,0.28540907,2.0985312080000003,-1.580191852,0.24403717800000002,-0.8620017270000001,-0.33429136000000004,-0.327730693,0.9099633840000001,0.08614885400000001,-0.07766750500000001,0.398158742,0.23047112400000003,0.45893853900000003,1.8512894770000001,0.9099633840000001,1.741782704,-0.652740332,-1.146672139,-1.142002934,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.512107175,2.5066578010000002,0.38763449800000005,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
0.624558377,0.622645548,0.624558377,0.622645548,-0.088991701,-0.182574186,0.49159604,1.1243231580000002,0.574473187,0.8722553780000001,0.8225244780000001,2.0985312080000003,-1.580191852,0.6201051430000001,-0.8620017270000001,-0.33429136000000004,-0.327730693,0.6548697680000001,0.732265261,-0.07766750500000001,0.824096001,0.603814951,0.694291635,1.8512894770000001,0.6548697680000001,1.741782704,-0.593757772,-1.150222574,-1.1272139810000001,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.512820146,2.5066578010000002,0.6122278400000001,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
0.624558377,0.622645548,0.624558377,0.622645548,-0.088991701,-0.182574186,0.49159604,1.1243231580000002,-1.04240541,-1.626898543,-0.9783946370000001,-1.562493345,-1.580191852,0.634757142,-0.8620017270000001,-0.33429136000000004,-0.327730693,0.641273408,0.732265261,-0.07766750500000001,0.824096001,0.6183608140000001,0.694291635,1.8512894770000001,0.641273408,1.741782704,-0.534775212,-1.153773009,-1.142002934,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.5113945520000001,2.5066578010000002,0.571392687,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
0.624558377,0.622645548,0.624558377,0.622645548,-0.088991701,-0.182574186,0.49159604,-0.859776533,1.577188596,-0.303818609,1.4228299340000001,-1.562493345,-1.580191852,0.649409141,-0.8620017270000001,-0.33429136000000004,-0.327730693,0.644510637,0.732265261,-0.07766750500000001,0.824096001,0.632906678,0.7531299090000001,1.8512894770000001,0.644510637,1.741782704,-0.593757772,-1.157323444,-1.142002934,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.5106816200000001,2.5066578010000002,0.653062994,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
0.5619982720000001,0.622645548,0.624558377,0.622645548,-0.088991701,-0.182574186,0.49159604,-0.859776533,-1.054942622,0.431227313,-1.357532178,-1.4331800810000002,-1.580191852,0.65429314,-0.8620017270000001,-0.33429136000000004,-0.327730693,0.641273408,0.732265261,-0.66017379,0.824096001,0.637755299,0.7531299090000001,1.8512894770000001,0.641273408,1.741782704,-0.593757772,-1.160873878,-1.1423142800000001,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.44296773,2.5066578010000002,0.6424458540000001,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
-1.158404602,-1.15782918,-1.158404602,-1.15782918,-0.088991701,-0.182574186,0.49159604,-0.859776533,-1.054942622,0.431227313,-1.357532178,-1.303363652,-1.580191852,-1.3383786770000001,-0.8620017270000001,-0.33429136000000004,-0.327730693,0.551278452,0.732265261,-0.07766750500000001,-1.601894474,-1.3550279840000001,0.22358544200000002,1.8512894770000001,0.551278452,1.741782704,-0.593757772,-1.164424313,-1.142469953,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.509968842,2.5066578010000002,-1.202486368,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
0.874798795,0.8725367380000001,0.874798795,0.8725367380000001,-0.088991701,-0.182574186,0.49159604,-0.859776533,0.58700713,-0.009800325,0.9489045740000001,-1.174553553,-1.580191852,0.791045128,-0.8620017270000001,-0.33429136000000004,-0.327730693,1.1016073180000001,0.732265261,-0.07766750500000001,0.879653035,0.7735166910000001,0.40010026400000004,1.8512894770000001,1.1016073180000001,1.741782704,-0.47579265200000004,-1.167974748,-1.1427813,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.441542174,2.5066578010000002,1.484466713,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.0311990560000002,1.028718732,1.0311990560000002,1.028718732,-0.088991701,-0.182574186,0.49159604,-0.859776533,0.373927926,-0.303818609,0.506574238,-1.045743453,-1.580191852,1.157345094,-0.163081408,-0.33429136000000004,-0.327730693,0.614080688,0.732265261,-0.07766750500000001,1.046324136,1.137163275,0.9296447320000001,1.8512894770000001,0.614080688,1.741782704,-0.534775212,-1.171525183,-1.142469953,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.43726550700000005,2.5066578010000002,1.1014329760000001,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,5.294651389,0.49159604,-0.859776533,0.8502221040000001,0.725247728,0.6961443820000001,-0.9164301890000001,-1.580191852,1.401545072,-0.163081408,-0.33429136000000004,-0.327730693,0.6930690660000001,0.732265261,-0.07766750500000001,1.046324136,1.408686058,0.34126199,1.8512894770000001,0.6930690660000001,1.741782704,-0.534775212,-1.1750756180000002,-1.1426256270000001,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.43726550700000005,2.5066578010000002,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,-0.182574186,0.49159604,-0.859776533,-0.716522902,1.460290241,-0.536065675,-0.786110596,-1.580191852,1.3087490800000001,-0.163081408,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,1.046324136,1.3165622570000002,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.711722892,-1.1750756180000002,-1.158037272,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.369551617,2.5066578010000002,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,-0.182574186,0.49159604,-0.859776533,0.34886222,-0.303818609,0.0010538540000000001,-0.654281509,-1.580191852,1.3234010790000001,-0.163081408,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,1.046324136,1.326259499,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.770705453,-1.1786260530000001,-1.173137571,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.365987728,2.5066578010000002,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
1.9383205710000002,1.934574296,1.9383205710000002,1.934574296,-0.47038470800000004,-0.182574186,0.49159604,-0.859776533,1.840401391,0.5782358160000001,1.991540367,-0.520942929,-1.580191852,1.347821077,-0.163081408,-0.33429136000000004,-0.327730693,1.35411115,0.732265261,-0.66017379,1.046324136,1.3456539840000001,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.770705453,-1.182176488,-1.188549217,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.297561214,2.5066578010000002,1.4991673680000002,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
-1.158404602,-1.15782918,-1.158404602,-1.15782918,-0.088991701,2.556038602,0.49159604,1.1243231580000002,-0.5786522580000001,-1.3328806850000001,-0.82041677,-0.387101185,-1.580191852,-1.274886683,-0.163081408,-0.33429136000000004,-0.327730693,1.35411115,0.08614885400000001,-0.66017379,-1.54633744,-1.2822986680000001,1.164997829,1.8512894770000001,1.35411115,1.741782704,-0.8296880130000001,-1.185726923,-1.1887048900000001,3.0785838070000002,-1.632211638,-1.632211638,0.43122679,3.0022367880000003,0.297561214,2.5066578010000002,-1.001577415,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
-1.158404602,-1.15782918,-1.158404602,-1.15782918,-0.088991701,-0.182574186,0.49159604,-0.859776533,-0.378106451,1.1662706790000001,-0.31489638600000003,-0.25426577,-1.580191852,-1.357914676,-0.163081408,-0.33429136000000004,-0.327730693,0.44898202800000003,0.08614885400000001,-0.07766750500000001,-1.620413485,-1.3695738480000001,0.811968184,1.8512894770000001,0.44898202800000003,1.741782704,-0.652740332,-1.189277358,-1.1887048900000001,3.0785838070000002,-1.632211638,-1.632211638,-0.744846274,3.0022367880000003,0.29684828300000005,2.5066578010000002,-1.2825232690000001,-1.051076546,-1.1243231580000002,0.6764296110000001,2.403704519,-0.8067609400000001,-3.6787679100000004,-1.033644548,-1.383282444,0.32218493400000003,-1.5076049,0.182574186,0.32218493400000003,0.262769136
